Acc_ID,Limit,SEX,EDUCATION,MARRIAGE,Debt,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
15054,200300,1,1,2,28,304,-196,-195,-201,-201,-201,3,0,0,1,0,0,0
15055,160500,1,2,2,59,2,4,8,-1,-1,600,2,0,0,3,601,0,1
15056,200200,2,3,2,50,7698,18956,27980,30596,38109,22170,20074,20036,15022,15113,22235,3919,0
15057,230400,1,1,2,30,5,5,7,0,0,0,2,0,0,2,0,0,0
15058,210400,2,2,3,54,820,820,822,910,58095,37684,819,815,910,58005,1500,2000,0
15059,120500,2,1,2,27,112777,115738,91967,94433,97787,87413,5002,3500,4000,5005,3500,3500,0
15060,70300,2,1,1,46,116635,-67521,71571,68709,28528,29171,3,140043,1830,1021,1103,1011,0
15061,300400,2,1,1,38,3148,5693,2305,3115,3172,1589,5738,2018,3138,3187,1597,2394,0
15062,90500,2,1,2,26,9360,0,1890,7638,4464,26224,6,1886,7650,1005,23773,1000,0
15063,160200,2,2,2,26,55563,51977,34991,26514,17602,9308,3015,3000,2000,1000,2000,0,0
15064,200100,2,3,1,50,5,5,2324,7588,7606,14053,4,2317,7588,7617,14053,0,0
15065,500400,1,1,2,34,208604,211345,166747,166464,168722,170299,8451,8009,5301,5223,5419,5313,0
15066,40400,1,1,2,28,18339,20038,21693,22327,22816,23436,2005,2000,1000,1002,1000,1500,0
15067,70200,2,2,2,32,29777,30547,33041,32203,32884,33587,1554,3000,0,1204,1250,2000,1
15068,80100,1,1,2,31,49378,49817,8,0,0,0,1986,19800,0,4,0,0,1
15069,100100,1,2,1,50,69897,71365,72826,74264,75821,77410,2591,2644,2656,2756,2850,2965,0
15070,250300,2,2,2,46,23443,5,3857,0,32690,37141,1,3850,0,32690,5000,5000,0
15071,300500,2,2,1,43,281003,291487,297431,296884,241037,247383,15007,12039,13000,9002,10059,10000,0
15072,170400,2,1,2,29,2303,5,8,0,0,150,6,0,0,0,150,150,0
15073,220400,2,1,2,30,19034,14292,8190,21189,7838,321,14293,8194,22000,7840,321,21317,0
15074,260100,1,1,2,39,112057,108601,100012,101759,100698,99222,5006,5000,5000,5003,5000,5000,0
15075,50100,1,2,2,38,44759,45751,47016,47277,17410,17002,1743,2000,1267,1000,620,1000,0
15076,110100,2,1,1,53,1870,5,9,1930,-170,-170,7,0,1930,2,0,0,0
15077,50400,1,1,2,31,2164,1961,5600,10676,671,9826,1965,5608,11906,676,9855,7627,1
15078,360500,1,6,1,68,47616,74981,4049,151858,48580,1451,75354,4064,152618,48823,1451,171944,0
15079,170300,2,2,1,28,55661,48297,23270,12346,28910,13837,5004,1000,375,18789,757,259,0
15080,120300,1,1,1,44,170,5,794,0,0,495,6,788,0,5,495,0,0
15081,200300,2,2,1,26,1,5,1265,0,0,0,6,1257,0,5,0,0,0
15082,210200,2,1,2,38,-196,-195,199678,199272,199272,0,5,199872,0,1,0,0,0
15083,340400,1,3,1,31,332128,327367,324331,316472,317349,314212,14004,12000,12000,12001,12000,12000,0
15084,90200,2,2,1,39,2527,5,1270,1261,1261,1261,3,1261,1261,1263,1261,390,0
15085,120300,2,3,1,44,2061,1727,724,926,0,0,530,716,926,1,0,485,0
15086,10500,1,2,1,63,2781,1944,2045,1938,0,0,1946,2040,1938,1,0,0,0
15087,20100,1,2,2,24,9354,9064,9832,10023,0,0,4,1000,200,3,0,0,1
15088,90200,2,2,1,37,21097,14423,17226,16486,17390,19021,1263,3445,1099,1395,3045,1003,0
15089,270100,1,2,2,36,225402,220207,215062,10506,10224,9233,9004,9348,10600,10303,9300,1000,0
15090,50500,1,3,2,30,1055,1055,1058,1050,1050,1050,4,0,0,3,0,0,1
15091,100200,1,1,2,25,33925,34925,36036,37173,35875,36263,1565,1673,1816,1215,1248,1212,0
15092,80400,2,1,1,27,6272,7217,7255,8073,8349,8420,1204,300,1100,702,500,0,1
15093,210400,2,3,2,37,4,4871,8,0,5916,0,4868,0,0,5918,0,0,1
15094,90400,2,1,1,38,10003,5,8,0,0,1980,4,0,0,3,1980,0,0
15095,340400,1,1,2,36,845,2870,-15,7569,797,1211,2879,0,7591,801,1214,18309,0
15096,500300,1,1,1,37,6262,10450,7015,12515,8037,7944,10499,7114,12587,8074,7978,13896,0
15097,250200,2,1,1,33,2203,7409,3192,5161,0,13714,7408,3186,5161,4,13714,3224,0
15098,180300,2,2,1,31,113333,113441,109447,111108,108476,104655,5506,1308,7623,3903,11,7700,1
15099,420300,1,1,2,33,1104,1188,2743,0,0,0,1190,2736,0,3,0,0,0
15100,220200,1,1,1,55,1139,647,1589,1109,3319,2113,647,1582,1109,3320,2113,5410,0
15101,360400,2,1,1,33,465,465,466,399,0,0,465,460,399,1,0,0,0
15102,350200,2,2,2,42,26778,22067,38498,4683,3797,6677,22186,38683,4706,3816,6708,20105,0
15103,130200,2,2,1,39,110438,108745,122880,122870,120373,134146,4105,20000,6000,5004,20000,6000,0
15104,200200,1,2,1,42,69966,67228,69173,69289,70333,70610,3,2943,2301,2378,2500,5300,0
15105,50500,2,2,2,24,870,1898,3999,3748,3748,-3148,1203,2300,0,5,4999,0,0
15106,30500,1,1,2,27,25903,25182,22776,18600,0,0,6,600,800,5,0,0,1
15107,70300,2,3,2,45,72773,69443,69782,51450,26516,27044,4110,2500,928,2002,969,1002,1
15108,60100,1,2,1,33,22360,23668,24786,25322,19248,18061,1687,1800,1287,817,700,681,0
15109,60300,2,1,2,28,19343,19630,20354,21669,23005,22499,907,1342,1664,2005,0,900,1
15110,100500,2,2,2,26,7130,6872,8104,9296,10241,9936,4,1500,1500,1102,0,3000,1
15111,50400,1,3,1,56,37242,38392,39597,19533,20535,19690,1777,1973,1307,1704,0,705,0
15112,210500,2,2,2,27,462,6477,83597,73689,64854,66124,13972,80000,2326,2274,3661,0,0
15113,190100,2,2,2,46,137397,140904,144642,148173,151853,155031,5776,5987,5948,6000,5481,5500,0
15114,260500,1,1,2,34,2116,733,108,100,499,499,734,100,0,500,0,0,0
15115,30100,2,3,2,54,2451,2455,2456,2450,2450,2450,6,0,0,4,0,0,1
15116,50100,1,2,2,28,46304,47736,46655,48020,49439,45771,2189,1700,2000,2046,1319,30000,0
15117,80400,2,2,1,49,49531,48309,27870,27033,27617,26761,1743,1800,1500,1003,965,1500,0
15118,20500,1,3,2,44,6089,6612,2806,11052,10522,9150,1048,1028,11052,312,183,0,1
15119,250100,1,1,2,28,76,2249,3128,1860,10094,4896,2270,3119,1943,10095,2896,5074,0
15120,400100,1,2,2,31,237427,242230,246481,252429,257510,262931,8605,8000,9000,8204,8500,8500,1
15121,30500,2,1,1,38,8302,9161,8992,8141,6422,5187,1197,1079,239,212,206,160,0
15122,160500,2,3,1,39,5210,212,215,207,207,207,211,207,207,209,207,207,0
15123,10500,1,1,2,27,4460,5627,6681,7890,8628,9360,1404,1300,1500,1000,1000,0,0
15124,160500,1,3,2,28,58934,60955,61301,16623,33393,34220,3004,2000,15000,33003,3000,1100,0
15125,20200,1,2,2,29,783,395,397,0,780,0,5,390,0,780,0,0,0
15126,130500,2,3,2,38,5,5,9,0,0,0,2,0,0,2,0,0,1
15127,200100,1,2,1,34,205152,5,7,0,0,0,6,0,0,4,0,0,0
15128,240400,2,2,1,31,1,5,7130,6860,2959,6000,2,7124,21,2962,6000,0,1
15129,130200,1,3,2,34,92462,95370,98102,100796,102504,104089,6005,5000,5000,4004,4000,5000,0
15130,180300,1,2,2,25,96714,99678,100960,104625,106498,115632,4489,3682,5253,5003,11000,10000,0
15131,160300,1,1,2,35,83260,83917,85170,85715,86773,87526,4003,3924,3200,3305,3425,3013,0
15132,360200,2,2,2,34,11650,14129,23505,13128,13485,0,5006,10000,5000,3504,0,0,0
15133,50200,1,2,2,27,1794,50010,48737,46882,500,0,48732,0,2102,3,0,0,0
15134,400200,1,2,2,31,41012,42356,43155,44227,45062,46012,2010,1800,1800,1702,1700,1800,1
15135,500100,1,1,2,40,128071,143232,52203,43180,1095,856,20001,12000,0,1098,856,50000,0
15136,160400,2,2,2,32,112880,118606,115883,111346,111553,108434,8004,5014,4500,11782,0,4000,0
15137,390300,2,1,2,33,16569,20218,15213,13529,14139,14496,9083,8000,1500,1500,519,7000,0
15138,110500,1,2,1,53,54055,55131,57248,104353,48308,49693,1975,3000,49000,1573,2000,2000,1
15139,80200,1,2,1,33,81254,81122,81149,80567,59560,40390,3001,3300,2602,1805,1432,1520,0
15140,30200,2,2,2,25,1,609,6,0,0,359,609,0,0,2,359,0,0
15141,440500,2,2,1,48,-4,1165,1815,-11,2220,165,1173,1891,0,2236,165,1573,1
15142,170400,2,2,2,40,13456,10544,2093,6720,23000,0,10546,2087,6720,23000,0,44400,0
15143,140500,1,1,2,33,97449,70636,8,0,0,0,1414,0,0,1,0,0,0
15144,270300,2,2,1,35,106602,109388,113487,114432,112124,114885,4502,5800,4300,5004,4500,4500,0
15145,250400,1,2,1,54,29865,29091,33294,32459,34600,36539,5,5000,0,3005,2500,2500,1
15146,240100,1,2,1,39,11283,14075,15541,17734,19734,8561,3006,2000,3000,2000,2000,0,0
15147,50200,1,2,1,51,47590,47587,21397,21867,19774,20486,2506,1300,2000,702,1000,2600,1
15148,20100,1,2,1,39,6719,7741,8752,9394,9101,9282,1288,1296,945,4,481,829,0
15149,100100,2,1,2,44,61621,60385,58574,79527,18950,19667,2407,2200,22004,658,1000,396,0
15150,200200,1,2,3,43,106580,107183,119699,116278,128087,125931,3870,14269,0,13813,0,4600,0
15151,80400,1,3,1,30,42491,43810,45133,45775,48033,56981,2005,2051,1700,3000,10000,2200,0
15152,50400,1,3,1,51,49336,46434,47453,39516,17643,32230,2004,3030,4000,2002,2800,2936,1
15153,20300,1,1,2,26,258,546,283,329,544,190,545,275,329,548,190,241,0
15154,70300,2,2,2,35,24209,25020,27197,26456,28361,31873,1505,2900,0,2504,4000,0,0
15155,200400,1,2,1,46,197601,200383,162382,154234,143953,147834,10266,6061,7048,5021,10294,5136,0
15156,140400,2,1,2,29,27755,28802,29848,31349,35687,36983,1504,1500,2000,5003,2000,5000,0
15157,50300,1,1,1,39,30402,5,8,0,0,0,502,0,0,2,0,0,0
15158,180400,2,3,1,46,401,401,404,396,396,396,399,396,396,398,396,396,0
15159,220500,1,1,2,35,29554,28272,29716,25407,25109,23320,2004,3000,800,5004,5000,2000,0
15160,150100,1,2,1,27,894,-175,109,480,0,0,6,281,600,5,0,0,0
15161,350200,2,2,1,34,-7433,144567,147446,135043,137980,138908,152007,6000,5000,4005,4017,5000,0
15162,200300,2,3,1,44,119435,116019,119583,123551,129486,133262,3,5000,5000,7005,5000,5000,1
15163,140300,1,3,1,55,133169,135894,81613,83927,84861,86556,5405,3000,4000,3505,3504,3500,0
15164,10400,1,2,2,33,7233,7502,9364,9594,8535,8713,1148,2000,758,4,313,1000,0
15165,500200,1,1,2,37,45111,81269,18128,27229,21462,27911,81695,18225,27365,21570,28050,17397,1
15166,320300,2,2,2,29,180138,192626,178397,180346,178832,182860,17104,0,8000,7002,7000,6000,0
15167,180300,1,1,1,47,1,5,7,0,0,0,7,0,0,2,0,0,0
15168,240100,2,1,2,30,209852,214482,218150,195913,197823,189111,10001,9000,7000,7004,6625,7000,0
15169,80300,2,3,1,42,3529,10134,6106,6420,606,7228,10130,6100,6434,610,7228,14387,0
15170,120100,1,1,2,40,52239,39649,19927,9155,14155,3867,1581,1800,1500,14001,4000,2850,0
15171,80500,2,2,2,45,7492,2905,7,0,0,0,2901,0,0,3,0,0,0
15172,140300,1,2,2,32,44305,54705,34059,3000,3000,49128,54705,34050,3000,3001,49128,5000,0
15173,200500,2,2,1,45,120517,117297,24621,19527,16471,13408,3035,4452,0,711,656,1000,0
15174,360400,2,2,2,35,2,1685,8,5950,6352,6563,1687,0,5950,502,317,1150,0
15175,180200,2,2,2,33,1,5,8,0,0,0,5,0,0,4,0,0,0
15176,290300,2,1,2,29,109748,110364,108377,102628,100000,92238,4005,5000,6039,4003,4000,4000,0
15177,280200,1,2,1,49,74268,54505,5528,0,0,0,3114,1200,0,4,0,0,0
15178,190200,2,2,1,34,-2647,-2645,-2641,-5036,-5036,93493,2,1941,0,2,98529,3188,1
15179,130500,1,1,2,32,130708,132477,129584,129829,125382,124942,6502,4700,5000,4601,5200,4500,1
15180,70300,2,2,1,43,50245,51150,50029,53390,54579,55722,2007,0,4200,2205,2200,2200,1
15181,180400,1,2,2,27,145578,108622,102719,95652,97661,99656,3910,3600,3415,3544,3616,2000,0
15182,500500,2,1,2,30,28559,33060,42400,36641,12149,426518,5006,10000,5132,12163,426529,20016,0
15183,200500,2,1,2,34,287,5,7,0,292,77,1,0,0,295,77,0,0
15184,280500,2,2,2,44,31250,32086,32904,33350,34047,34525,1530,1541,1192,1237,1239,1273,0
15185,160100,2,1,2,27,76041,64404,52540,39455,26505,13302,2792,3000,1286,893,497,267,0
15186,100400,2,2,2,34,76115,77499,96451,92742,92644,95497,4507,25445,0,3500,6790,0,0
15187,120300,2,2,1,32,121041,121216,119347,122334,121254,122094,4701,4400,5000,4603,5000,4500,0
15188,280200,2,2,1,51,25042,41275,579,1068,48313,10252,41280,570,1074,48316,10252,19226,0
15189,100100,2,1,1,43,46200,47171,46121,48925,49794,50823,2004,0,3900,1801,2000,2000,1
15190,100100,2,3,1,57,1524,1354,966,1623,1470,930,1,0,1623,1,0,780,0
15191,110300,2,3,2,27,117277,116916,112712,108302,46774,48300,3003,0,4400,2004,3000,4000,0
15192,360200,1,1,1,45,16734,4845,-10,-16,3267,3438,4867,0,0,3284,3455,0,0
15193,80200,2,3,1,71,79863,80926,79633,80610,62447,60850,3001,3000,3000,2328,2500,3000,0
15194,20200,2,3,2,32,391,291,9466,10311,10374,10692,290,9847,1000,1003,500,442,0
15195,50500,1,2,2,27,11017,11097,700,1184,24119,24027,1405,694,1186,34033,1002,1023,0
15196,130200,2,2,2,35,127784,122324,107681,89780,90625,90492,4703,3500,3200,3202,3300,3100,0
15197,140500,1,1,2,29,7849,12343,13925,14019,4347,4729,5001,3000,300,500,4000,6000,0
15198,230400,2,5,2,46,144408,146282,149347,152555,155934,159332,5406,5500,5700,6005,6000,6000,0
15199,180500,2,1,1,32,149070,152322,156288,161163,172190,148963,7507,8000,9000,14001,0,5500,1
15200,50200,2,2,1,31,29831,29073,29784,30370,31003,32291,2,1496,1088,1128,1800,2200,1
15201,230300,2,1,2,32,-5,-4,993,0,0,900,7,995,0,3,900,0,0
15202,20400,1,2,1,33,23056,24075,25190,25961,27491,40106,1401,1500,1275,1810,2000,2728,1
15203,230400,2,1,2,39,217579,224025,227317,184500,128190,130883,9844,8750,7470,4543,4710,4750,0
15204,50500,2,3,2,23,1266,1266,2145,1560,1170,780,1266,2136,0,4,0,0,1
15205,280200,1,1,2,28,39665,28038,27298,16567,7021,10171,9026,10006,6000,1003,10200,7900,0
15206,200200,2,1,1,43,1,5,8,0,1830,0,5,0,0,1831,0,0,1
15207,240300,2,2,2,36,122814,114413,97401,83314,73292,59270,10068,7255,3035,3032,3018,2012,0
15208,80100,1,3,2,28,5,5,7,0,0,0,3,0,0,3,0,0,1
15209,180100,2,1,2,26,112406,83520,71266,66661,62770,58067,3503,3500,3000,3002,2300,2400,0
15210,280300,2,2,2,26,317,321,3868,316,10800,9099,317,3861,316,10801,382,5000,0
15211,400100,2,1,2,29,3301,6935,2384,1211,6661,517,6979,2387,1127,6696,519,593,0
15212,30200,2,1,2,30,13570,3171,827,0,0,0,3169,821,0,0,0,0,0
15213,50200,1,1,1,58,50716,51078,28193,28842,30399,29977,2503,1500,1100,2001,1500,1017,1
15214,160100,1,2,2,46,131899,132159,129246,90981,92580,77184,5337,4900,2807,2900,2713,2885,1
15215,20100,1,2,2,32,13196,14207,15244,17164,17294,16110,1233,1265,2192,697,0,3134,1
15216,360200,2,1,2,31,1,5,8,0,0,0,3,0,0,0,0,0,0
15217,20500,1,3,2,26,20466,19327,19011,19558,19176,19441,6,1640,1589,1002,1001,1004,0
15218,140300,2,2,2,32,97291,98073,98106,97055,97035,101525,4405,4500,3500,3503,8000,500,1
15219,10400,2,2,2,23,5,1005,8,0,0,0,1001,0,0,2,0,0,1
15220,240100,1,2,1,36,194551,198527,206318,205804,122740,137740,7206,11000,6000,3004,15000,45,0
15221,180200,2,3,0,38,327,331,335,326,326,326,331,326,326,329,326,326,0
15222,260500,2,1,1,44,2791,4051,2809,2800,2979,8247,4061,2800,2800,2979,8247,0,0
15223,150300,1,3,1,36,135217,137868,130629,126063,118836,116865,6007,30,5050,5028,5000,3000,1
15224,50200,2,1,2,24,49091,48619,44220,27415,26630,8551,2048,1539,633,637,433,25586,0
15225,100200,2,3,1,48,139552,70625,70007,70298,69677,69672,3507,2600,3000,2503,2500,2500,0
15226,230500,2,1,1,43,1887,8018,3968,1410,1410,1410,8036,4007,0,1412,1410,1410,0
15227,50500,2,2,2,27,533,383,-141,-678,2057,1206,384,0,0,3266,0,0,0
15228,80500,2,1,2,26,47956,45718,46758,46375,46893,47872,1736,1771,1714,1635,1687,1749,0
15229,350400,2,2,1,45,110474,100854,5807,369718,2000,5910,100960,5800,371718,2182,5910,6000,0
15230,20200,2,2,2,27,1,5,1574,1398,920,0,2,1568,1000,304,0,192,0
15231,200100,2,1,2,27,2368,447,33451,2140,964,2075,446,33448,2140,967,2075,7511,0
15232,50200,2,2,1,41,31936,32716,34068,32672,32479,33431,2004,3000,3000,3003,2000,1000,1
15233,20400,1,3,3,60,15282,16321,17356,18055,18755,20299,1603,1600,1300,1000,2000,0,1
15234,10100,1,2,2,44,655,613,662,5954,0,1308,614,700,5954,2,1308,0,1
15235,160500,2,2,1,42,99499,97018,98435,102250,102734,104901,6,3879,5459,3675,3821,8256,0
15236,150400,2,2,1,38,339355,133686,100692,147127,79942,71976,7003,3500,3000,5244,3009,4000,0
15237,20200,1,2,1,43,14126,15137,16489,18391,18783,19176,1256,1600,2500,1004,696,862,0
15238,50100,1,3,2,26,25442,25878,9,100,0,0,2001,0,100,0,0,0,1
15239,70100,2,2,2,35,62695,64000,66453,67786,69686,70500,1825,3000,1903,2460,1900,0,0
15240,70500,2,1,2,32,19496,20059,14023,14782,15249,15595,1602,1300,1000,701,1000,1000,0
15241,160300,1,3,2,55,794,9169,4797,2999,961,994,9175,4805,3008,1742,998,1101,0
15242,70100,1,2,2,30,91934,93368,91331,93195,52925,52990,3504,0,3204,2004,2013,2511,0
15243,360300,1,1,2,31,2,5,6,0,0,0,6,0,0,4,0,0,0
15244,60300,1,3,2,38,56808,55344,55759,37851,34195,33499,6,2141,2000,2003,2000,2000,0
15245,50200,1,3,1,43,13869,13065,11157,7921,6949,4716,1233,1073,230,241,138,1191,0
15246,300300,1,2,1,31,8862,8107,12223,27299,0,0,3007,5000,21312,3,0,0,0
15247,50300,1,3,1,25,29343,27144,13301,14126,12185,8419,1807,1000,1112,367,503,500,0
15248,50100,2,2,2,25,5820,8049,3476,2121,821,3821,2556,1200,1000,4,3000,0,0
15249,30300,2,2,2,26,7245,8270,9444,10123,10335,10691,1144,1313,1000,377,528,600,0
15250,20300,1,2,1,50,10224,11405,8,0,0,0,1407,0,0,1,0,0,0
15251,180200,2,1,2,30,327,331,554,546,546,1225,328,546,546,546,1225,2225,1
15252,580300,1,1,2,33,2511,2179,6536,1818,2227,2666,2193,6558,1825,2239,2678,1707,0
15253,80500,2,1,2,25,30990,44305,9,0,0,0,14307,0,0,4,0,0,0
15254,80200,1,2,2,28,80237,79854,77804,30300,29922,29120,4004,2300,1300,1302,1500,1500,0
15255,500100,1,1,1,48,11474,13275,14251,15199,20980,18255,2004,1500,1219,6000,1000,1000,0
15256,390300,2,3,1,40,246,5,9,0,739,0,5,0,0,739,0,0,1
15257,80200,2,3,2,27,79988,80017,78756,76722,70370,64510,3001,3010,2700,2303,2500,2000,0
15258,290300,2,1,1,41,1363,2591,11108,21101,2833,4820,2616,11101,10000,2844,4826,1352,0
15259,220400,2,2,1,55,220390,223687,223201,215040,210884,210479,8494,8100,8000,7807,8254,6640,1
15260,160200,2,1,1,40,6560,5,8,0,0,0,6,0,0,5,0,0,0
15261,180500,2,2,1,34,8139,12626,17994,-99,-99,-99,5007,15000,0,3,0,13550,0
15262,360200,2,2,2,36,360028,363244,350220,319960,260944,202686,14698,30,12302,10004,7506,19721,1
15263,220500,2,2,1,34,41354,43762,46019,47543,48489,49506,3104,3269,2800,1740,1799,1964,0
15264,210500,2,2,1,36,37150,35759,34239,32331,30337,28012,2002,2000,2444,1342,1038,2000,0
15265,280500,2,2,2,38,91094,92780,81725,83347,85623,87252,3231,2965,2987,3626,3148,3194,0
15266,470400,2,1,1,48,42979,45282,54330,52932,46712,45537,3003,10000,0,6000,5000,10000,0
15267,60300,1,2,1,33,55835,60435,58912,59210,44521,31497,8665,0,2150,803,1000,1781,0
15268,20500,2,3,1,58,11277,10808,11535,13524,13508,13149,2,1204,2200,501,0,700,1
15269,50400,1,2,1,56,50532,50546,49353,20238,18646,19034,2103,1305,1201,668,684,652,0
15270,240100,1,1,1,52,52773,54527,55643,56628,58228,59985,3006,2400,2300,2300,2500,2100,0
15271,120500,2,1,2,28,11381,9564,10870,10055,11040,10466,1201,1500,0,1104,550,600,1
15272,500300,1,1,1,38,14818,2485,122758,4599,10094,43150,3905,123000,10052,10109,43168,16915,0
15273,160100,2,2,1,38,1993,5,8,1188,0,0,7,0,1188,0,0,1935,0
15274,50100,1,2,1,26,-4,37235,10503,3614,2254,1494,18636,1000,0,5,0,0,1
15275,130500,2,1,2,53,73905,74666,75601,78110,81793,86452,6006,5002,6000,5000,6000,4000,0
15276,50500,2,3,1,52,38501,39221,15561,8704,8904,4687,1745,1021,200,202,100,0,0
15277,90400,2,2,2,25,18170,17598,19498,18884,21410,21841,7,2500,0,3001,930,0,1
15278,50200,1,1,2,58,50772,50714,49822,51199,20306,20306,1817,1816,2201,720,721,693,0
15279,480300,1,1,1,48,69048,70495,71940,73362,74897,76461,2555,2602,2618,2709,2800,6098,0
15280,270300,2,1,1,58,13563,741,324,5116,15884,10606,738,316,5116,15887,10606,1420,0
15281,200300,1,1,2,39,180489,183081,195543,190960,202139,194326,7007,15500,0,14188,0,6700,0
15282,210400,2,1,1,39,2,737,882,148,129,292,734,873,148,130,292,0,1
15283,20400,1,1,2,26,15849,16888,17848,18040,18414,16213,1599,1551,752,773,772,354,0
15284,170200,1,1,1,42,56745,49181,41978,37409,36214,30798,5021,10041,5012,5024,5012,11174,0
15285,200500,2,2,2,28,6373,5835,7262,7164,4576,5792,5834,7254,7164,4680,5792,5196,0
15286,50500,2,3,1,44,50566,50911,48896,47037,12187,9962,2004,2009,1180,1000,1000,348,0
15287,360500,1,1,2,33,740,56,20014,18498,18422,1842,54,20007,1590,1005,1842,390,0
15288,80100,1,3,1,32,28178,57438,61519,59769,61937,66088,30001,5000,0,3002,5000,5000,1
15289,20200,1,3,1,31,19527,23254,16677,18389,17898,18462,4359,16730,3395,1898,1000,4674,0
15290,50300,1,2,2,28,40963,42001,43304,44187,49132,48191,2006,2000,1608,5689,0,2000,0
15291,50100,1,2,1,58,48145,50788,49587,36828,19361,19780,3744,28,1502,673,708,681,0
15292,310300,2,1,2,37,6518,8624,6211,2905,7944,13125,8624,6206,2905,7944,13524,16233,0
15293,50300,1,1,2,24,38255,34494,32258,6182,17118,8922,4006,1500,1500,2503,500,400,0
15294,50100,2,1,1,32,50888,51189,50098,50332,29690,30246,2206,4,2300,1105,1400,1200,1
15295,400500,2,1,2,36,4239,4334,6894,3519,77,927,5007,7013,3600,1503,1000,1000,0
15296,310300,1,1,2,33,279714,266422,271755,260673,199746,182994,10146,24932,10440,6268,6275,5830,0
15297,300200,2,1,1,40,6082,5811,3002,5338,4714,2362,33,3009,5364,4715,2362,4,0
15298,420200,2,2,2,26,17686,28211,122221,117835,112705,111357,30557,100000,4013,3823,4086,3800,0
15299,210400,2,2,2,36,8550,2992,4579,3265,8623,5907,2997,4584,3274,8652,5924,15748,0
15300,130100,2,2,2,30,131631,65330,2321,101035,82288,86788,3606,2315,100000,3503,8000,4000,0
15301,240100,2,2,1,33,234777,231160,236920,241351,244202,115036,10003,11000,11000,10003,5000,5000,0
15302,210200,2,1,2,32,52772,64772,57534,56655,50745,53269,44772,10000,2655,5745,3269,1500,0
15303,360100,1,2,1,51,4,5,8217,-41,-41,-41,7,8209,0,0,0,0,1
15304,260300,2,2,1,40,228444,233963,252623,186443,190345,193739,10701,24799,0,7036,7078,7221,1
15305,170500,2,2,2,28,162672,166207,161979,167201,161327,171863,7505,6000,10000,7001,16000,6200,0
15306,240400,2,2,2,36,4,5,6,0,0,0,3,0,0,2,0,0,0
15307,130500,2,2,2,33,11178,14186,70049,20739,7469,5963,14183,70505,20749,7472,5997,1978,0
15308,180200,2,3,1,32,249,1567,1555,768,0,0,1569,1548,768,5,0,0,0
15309,10100,1,3,2,57,10158,8575,6109,6711,7258,7777,1,1500,2000,2001,2000,2000,0
15310,150500,2,1,2,35,720,-954,-950,-959,-959,-959,4,0,0,3,0,0,0
15311,70100,2,3,1,50,9521,9222,10566,11576,12383,13180,4,1500,1200,1004,1000,500,1
15312,80200,2,1,1,30,73611,81881,71037,67915,69190,53606,10201,4000,10000,11703,53606,5000,0
15313,20400,2,2,1,23,15751,16226,19843,14354,10962,9274,1501,5000,500,501,246,500,0
15314,50500,2,2,2,43,51525,46020,15065,19825,4264,3690,1458,13609,13327,255,1000,700,1
15315,100100,1,2,2,33,4084,2276,4106,7980,0,9487,4,4107,7980,1,9487,8333,0
15316,420100,1,1,1,36,454394,466815,483286,479800,489200,489200,20003,24000,11000,10001,0,11000,0
15317,230400,2,2,1,47,784,321,8,632,316,2398,318,0,632,316,2398,1783,1
15318,50100,2,2,1,49,9536,14028,13522,14388,13862,14149,5005,0,1400,2,659,664,0
15319,20400,1,3,2,33,20453,17866,18975,19633,18187,18568,6,1700,1300,652,674,756,1
15320,350500,2,1,2,27,5,5,7,0,0,0,6,0,0,1,0,0,0
15321,250500,1,1,1,45,3708,5308,25967,6354,2994,5360,5322,26036,6373,3003,4376,3609,0
15322,70300,1,1,1,46,14962,11085,12703,11482,8896,10074,2,3116,0,1002,2000,0,1
15323,100200,1,1,2,29,17556,10633,5842,6746,7889,0,6,1000,2000,3324,0,0,1
